codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,datahora
86850,,14,-23.008182,-43.442758,,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA,7855.3,,2023-05-03 09:22:53
86851,KQO8674,29,-23.001823,-43.36538,,0.0,,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],12217.2,,2023-07-21 13:34:33
86859,KWJ9250,12,-23.00207,-43.365418,,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],17579.1,,2023-07-21 14:18:10
86870,LSC9364,0,-22.919956,-43.608281,,0.0,,,,3175.1,,2023-07-21 14:26:54
86872,LSH7386,10,-23.001045,-43.368038,,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],21174.5,,2023-07-21 14:36:59
86874,KQB4102,18,-23.001852,-43.366086,,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],511662.9,,2023-07-21 14:37:01
86875,KQB4103,13,-22.920624,-43.607975,,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],11600.8,,2023-07-21 14:18:40
86878,LSZ6142,0,-22.920668,-43.608121,,0.0,,,,23732.5,,2023-07-06 17:04:14
86884,LSP9604,18,-23.006807,-43.313035,,0.0,,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],14488.3,,2023-07-21 14:32:59
86885,LTB5540,29,-23.001859,-43.365268,,0.0,,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],514205.5,,2023-07-21 14:37:05
86886,LTB5541,29,-23.002088,-43.36551,,0.0,,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],12785.1,,2023-07-21 11:58:50
86887,KRQ6875,12,-23.000903,-43.364393,,12.1,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],18485.0,245.0,2023-07-21 12:48:00
86889,KRQ6878,0,-22.92061,-43.607771,,0.0,,,,514108.1,,2023-07-21 14:36:51
90001,KPZ5E15,12,-23.002565,-43.365537,,26.4,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],42607.0,45.0,2023-07-21 12:29:47
90002,LMB2D92,10,-22.969903,-43.631757,,52.3,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],53688.0,286.0,2023-07-21 14:36:53
90003,KYN7F36,20,-22.918269,-43.607087,,0.1,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],16797.3,6.0,2023-07-21 13:32:55
90005,KWK6A89,12,-23.000624,-43.365345,,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],47921.3,88.0,2023-07-21 14:37:04
90006,LRH6D12,10,-22.993971,-43.596326,,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],28007.5,309.0,2023-07-21 14:36:52
901000,,22,-22.964601,-43.391854,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],29658.2,,2023-07-21 13:48:31
901001,RJD7J89,22,-22.965142,-43.391793,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],16607.0,,2023-07-21 14:16:26
901002,,22,-23.006645,-43.315805,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],16542.3,,2023-07-21 13:48:17
901003,RKM8C54,22,-22.965054,-43.391144,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],22704.7,,2023-07-21 13:14:16
901004,RJQ8J80,22,-23.000936,-43.367642,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],20564.7,130.0,2023-07-21 09:52:52
901005,RJB8E53,22,-22.999968,-43.352952,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],20857.0,277.0,2023-07-21 14:37:03
901006,RJA9F56,22,-23.000222,-43.366796,,21.5,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],18730.7,24.0,2023-07-21 14:33:21
901007,,22,-23.006505,-43.312999,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],20981.9,258.0,2023-07-21 14:37:06
901008,,22,-23.000485,-43.335432,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],21878.3,271.0,2023-07-21 14:37:02
901009,,22,-23.000902,-43.365044,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],20002.4,,2023-07-21 13:57:54
901010,RJM8G30,22,-23.000938,-43.367641,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],22170.8,,2023-07-21 14:06:49
901011,RIV8A74,22,-23.000927,-43.367564,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],22596.7,,2023-07-21 13:53:28
901012,,22,-23.000865,-43.367298,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],20769.0,,2023-07-21 13:35:59
901013,,22,-23.003245,-43.324095,,1.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],30574.6,284.0,2023-07-21 14:37:05
901014,,22,-23.000867,-43.331728,,56.1,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],34801.3,95.0,2023-07-21 14:36:51
901015,,51,-22.862123,-43.400441,,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],12684.4,52.0,2023-07-21 14:37:06
901016,,22,-23.001095,-43.365127,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],36498.7,252.0,2023-07-21 14:32:25
901017,,22,-23.006683,-43.313607,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],24660.1,98.0,2023-07-21 09:00:24
901018,,22,-23.000634,-43.366032,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],2088.4,89.0,2023-07-21 13:42:47
901019,,22,-23.005197,-43.319425,,58.7,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],31199.1,112.0,2023-07-21 14:37:04
901020,,22,-23.006599,-43.314346,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],25193.9,,2023-07-21 09:20:44
901021,,22,-23.000948,-43.364928,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],16969.0,138.0,2023-07-21 13:42:41
901022,,22,-23.006459,-43.315938,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],18063.3,,2023-07-21 13:46:20
901023,,51,-23.008597,-43.440268,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],32547.0,,2023-07-21 13:40:32
901024,,22,-22.965167,-43.391297,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],19927.1,43.0,2023-07-21 14:34:04
901025,,51,-23.008557,-43.440298,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],39576.8,,2023-07-21 13:57:34
901026,,51,-22.981904,-43.41031,,10.6,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],31644.4,199.0,2023-07-21 14:36:58
901027,,51,-23.008563,-43.440302,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],24844.7,,2023-07-21 14:10:45
901028,,22,-23.006536,-43.315249,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],22892.4,,2023-07-21 13:42:04
901029,,41,-22.964778,-43.39215,,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],23818.1,,2023-07-21 14:24:24
901030,,22,-22.96451,-43.391973,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21309.7,,2023-07-21 14:00:39
901031,,35,-22.976213,-43.405397,,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],24215.7,128.0,2023-07-21 14:36:49
901032,,52,-22.964904,-43.391649,,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],25277.4,67.0,2023-07-21 13:22:18
901033,,22,-22.964527,-43.392089,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25776.2,,2023-07-21 14:33:28
901034,,22,-23.006662,-43.312401,,19.4,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],26341.3,267.0,2023-07-21 14:37:03
901035,,31,-22.964597,-43.392056,,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],25436.0,,2023-07-21 14:35:21
901036,,40,-22.965314,-43.391284,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],22230.8,124.0,2023-07-21 13:39:27
901037,,40,-22.964776,-43.392129,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18902.7,,2023-07-21 14:25:09
901038,,22,-23.000224,-43.341738,,33.5,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],26457.3,266.0,2023-07-21 14:36:50
901039,,40,-23.001019,-43.366442,,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],24114.8,,2023-07-21 14:14:57
901040,,41,-23.008179,-43.439773,,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],28730.6,,2023-07-21 12:55:02
901041,,40,-23.000959,-43.367214,,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],24994.2,,2023-07-21 10:40:28
901042,,40,-23.000922,-43.367141,,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],29075.0,,2023-07-21 12:36:14
901043,,22,-23.000623,-43.36447,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25117.4,196.0,2023-07-21 13:47:35
901044,,22,-23.00096,-43.367299,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],28613.9,,2023-07-21 14:10:20
901045,,22,-23.000903,-43.365126,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],31697.5,,2023-07-21 13:28:05
901046,,22,-22.964862,-43.392161,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],27083.2,,2023-07-21 14:24:37
901047,,51,-23.008629,-43.440502,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],44492.9,,2023-07-21 14:26:49
901048,,0,-22.964626,-43.391961,,0.0,,,,25480.7,,2023-07-21 14:00:34
901049,,0,-22.964549,-43.39218,,0.0,,,,33163.0,,2023-07-20 17:01:25
901050,,40,-22.964759,-43.391929,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23337.1,,2023-07-21 13:36:59
901051,,52,-22.964812,-43.391889,,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],38044.7,,2023-07-21 14:31:35
901052,,41,-22.964778,-43.391935,,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],19810.4,,2023-07-21 13:40:56
901053,,22,-22.964421,-43.391906,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],19464.6,,2023-07-21 14:17:39
901054,,22,-23.000715,-43.367357,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],20258.8,191.0,2023-07-21 13:12:06
901055,,51,-23.008488,-43.439823,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],45700.2,70.0,2023-07-21 14:33:35
901056,,22,-22.964752,-43.392035,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],24888.5,346.0,2023-07-21 14:22:44
901057,,22,-23.006687,-43.313856,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],49961.6,,2023-07-21 14:36:49
901058,,51,-23.008596,-43.440461,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],42454.2,49.0,2023-07-21 09:25:09
901059,,51,-22.964947,-43.391356,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],46748.2,,2023-07-21 14:23:17
901060,,51,-23.008771,-43.440635,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],23612.4,,2023-07-21 13:53:23
901061,,51,-22.976712,-43.40617,,13.6,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],41585.8,36.0,2023-07-21 14:36:57
901062,,51,-22.86225,-43.400911,,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],45392.3,233.0,2023-07-21 14:36:52
901063,,51,-23.008693,-43.440627,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],47406.6,,2023-07-21 10:15:12
901064,,22,-23.000995,-43.366158,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],48308.6,253.0,2023-07-21 14:37:01
901065,,22,-23.000966,-43.367315,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],34750.8,,2023-07-21 14:22:16
901066,,22,-23.006642,-43.314029,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],48849.8,,2023-07-21 14:35:36
901067,,52,-23.006635,-43.314529,,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],40900.5,,2023-07-21 14:31:23
901068,,51,-23.008743,-43.440252,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48997.2,,2023-07-21 13:50:11
901069,,22,-23.000868,-43.364965,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],36594.4,,2023-07-21 14:00:48
901070,,22,-23.006535,-43.315406,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],39443.7,,2023-07-21 13:43:57
901071,,22,-22.964694,-43.391995,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],42902.7,,2023-07-21 14:33:48
901072,,52,-23.000993,-43.367508,,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],37880.0,,2023-07-21 14:26:39
901073,,22,-23.000986,-43.367432,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],40728.4,,2023-07-21 14:26:30
901074,,22,-23.000698,-43.364987,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],38527.9,,2023-07-21 14:23:22
901075,,51,-23.008645,-43.44073,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],47696.5,60.0,2023-07-21 14:37:02
901076,,52,-23.00089,-43.367631,,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],30688.9,,2023-07-21 13:45:14
901077,,52,-23.000822,-43.367683,,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],26022.0,,2023-07-21 14:22:51
901078,,40,-22.965502,-43.391329,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],33220.699,,2023-07-21 14:04:56
901079,,53,-23.000933,-43.366265,,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],42746.4,,2023-07-21 10:41:45
901080,,53,-23.000935,-43.366494,,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],30144.2,88.0,2023-07-21 10:47:47
901081,,53,-22.886346,-43.400808,,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],41226.7,177.0,2023-07-21 14:37:05
901082,,53,-22.884479,-43.399546,,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],45727.1,9.0,2023-07-21 14:36:51
901083,,53,-22.93606,-43.395406,,58.7,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],48106.0,350.0,2023-07-21 14:36:58
901084,,53,-22.973193,-43.382851,,20.4,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],50443.9,271.0,2023-07-21 14:36:48
901085,,53,-23.000999,-43.366642,,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],41880.5,267.0,2023-07-21 14:25:09
901086,,53,-23.000692,-43.367131,,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],47608.0,118.0,2023-07-21 11:47:09
901087,,22,-23.000956,-43.367348,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],45817.9,,2023-07-21 14:10:41
901088,,53,-23.001017,-43.366083,,10.3,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],40680.6,274.0,2023-07-21 14:35:31
901089,,53,-22.97559,-43.364405,,49.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],44342.5,202.0,2023-07-21 14:36:46
901090,,53,-22.957748,-43.393371,,52.4,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],35372.4,166.0,2023-07-21 14:36:56
901091,,52,-22.96484,-43.392362,,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],30554.1,,2023-07-21 14:32:12
901092,,40,-23.000827,-43.367259,,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],1833.8,,2023-07-21 14:30:48
901093,,51,-22.919867,-43.396596,,59.5,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],27671.9,190.0,2023-07-21 14:37:04
901094,,51,-22.91992,-43.39657,,59.6,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],32044.3,12.0,2023-07-21 14:36:59
901095,,51,-23.008483,-43.439902,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],34129.7,,2023-07-21 14:34:36
901096,,51,-23.008707,-43.440669,,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],33461.699,63.0,2023-07-21 13:36:15
901097,,22,-23.006693,-43.314773,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],35147.9,,2023-07-21 14:26:32
901098,,22,-23.000842,-43.367805,,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],26351.1,,2023-07-21 14:06:16
901099,,22,-23.006518,-43.315024,,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],28309.4,,2023-07-21 14:35:41
902002,,41,-22.952984,-43.375136,,59.7,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],19155.9,207.0,2023-07-21 14:36:53
902003,,41,-22.953879,-43.375702,,53.8,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],16700.7,35.0,2023-07-21 14:37:01
902005,,40,-22.96471,-43.391646,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18573.9,,2023-07-21 14:24:27
902007,,46,-22.965563,-43.391896,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],18696.0,,2023-07-21 14:30:32
902008,,40,-23.000779,-43.366162,,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],9823.4,,2023-07-21 10:02:56
902010,,40,-23.000932,-43.36507,,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],10304.0,,2023-07-21 14:34:22
902013,,43,-22.964434,-43.391791,,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],11571.1,,2023-07-21 14:14:41
902016,,41,-22.895375,-43.350203,,47.2,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],17931.4,217.0,2023-07-21 14:36:49
902017,,40,-23.000916,-43.367079,,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],23138.4,,2023-07-21 14:24:03
902018,,40,-22.964485,-43.39185,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23379.5,,2023-07-21 14:06:17
902019,,40,-22.965685,-43.391823,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],17352.6,,2023-07-21 14:13:02
902020,,0,-22.854592,-43.251426,,0.0,,,,30651.1,,2023-07-21 14:36:54
902021,,46,-22.854461,-43.25151,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28473.4,,2023-07-21 14:32:06
902022,,46,-22.854202,-43.251732,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],29989.6,,2023-07-21 14:36:55
902023,,46,-22.854104,-43.251696,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24161.5,,2023-07-21 14:31:07
902024,,46,-22.887912,-43.345464,,45.2,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34258.5,35.0,2023-07-21 14:37:05
902025,,35,-23.001164,-43.366473,,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9461.5,,2023-07-21 13:23:08
902026,,46,-22.967061,-43.390435,,42.1,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],32838.199,3.0,2023-07-21 14:36:53
902027,,46,-22.854487,-43.251249,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32858.5,,2023-07-21 13:51:38
902028,,46,-22.972599,-43.401673,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],36379.4,,2023-07-21 14:03:23
902029,,43,-22.964545,-43.391626,,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],34347.5,,2023-07-21 13:44:53
902030,,31,-23.000956,-43.366063,,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],10827.5,,2023-07-21 13:54:44
902031,,41,-22.879139,-43.338241,,40.7,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33879.6,88.0,2023-07-21 14:37:00
902032,,46,-22.972358,-43.401385,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34667.5,,2023-07-21 14:35:36
902033,,43,-22.964474,-43.391852,,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],32107.7,,2023-07-21 14:16:30
902034,,46,-22.854881,-43.252081,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33469.1,,2023-07-21 14:36:52
902035,,46,-22.854236,-43.251316,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28834.1,,2023-07-21 13:54:36
902036,,46,-22.90674,-43.357847,,59.7,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],30903.6,196.0,2023-07-21 14:36:56
902037,,46,-22.918748,-43.365665,,15.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],35050.5,58.0,2023-07-21 14:37:01
902038,,43,-22.839827,-43.240022,,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],6829.2,,2023-07-21 13:39:03
902039,,41,-23.008309,-43.440324,,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],32286.0,,2023-07-21 14:33:25
902040,,41,-22.91494,-43.360958,,11.6,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33243.699,29.0,2023-07-21 14:36:54
902041,,41,-23.008428,-43.440811,,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33297.0,,2023-07-21 13:34:57
902042,,43,-22.964441,-43.391753,,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],30796.1,,2023-07-21 14:10:14
902043,,46,-22.852785,-43.312868,,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],27731.0,44.0,2023-07-21 14:37:06
902044,,41,-22.997305,-43.425604,,59.4,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],30388.7,238.0,2023-07-21 14:36:54
902045,,35,-22.841312,-43.25348,,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],6800.6,,2023-07-21 14:36:59
902046,,46,-22.952587,-43.374918,,56.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32671.7,210.0,2023-07-21 14:36:54
902047,,41,-22.924014,-43.3739,,0.1,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],24102.5,174.0,2023-07-21 14:36:51
902048,,46,-22.985046,-43.365606,,58.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],23464.1,1.0,2023-07-21 14:36:53
902049,,46,-22.972396,-43.40139,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34577.1,,2023-07-21 13:37:01
902050,,46,-22.854836,-43.251942,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],30417.7,,2023-07-21 13:38:01
902051,,46,-23.000942,-43.366268,,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],32033.8,,2023-07-21 14:22:28
902052,,46,-22.97249,-43.401628,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34856.6,,2023-07-21 13:44:34
902053,,46,-22.84123,-43.276228,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32421.8,289.0,2023-07-21 14:36:15
902054,,43,-22.964626,-43.39169,,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],34480.7,,2023-07-21 14:37:05
902055,,46,-22.972217,-43.401398,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],170.1,,2023-07-21 11:51:52
902056,,46,-22.900706,-43.354355,,51.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33763.7,211.0,2023-07-21 14:37:02
902057,,46,-22.855341,-43.323795,,17.1,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],27766.4,53.0,2023-07-21 14:36:52
902058,,46,-22.840476,-43.297271,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32774.8,227.0,2023-07-21 14:36:55
902059,,43,-22.839623,-43.240363,,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],34476.9,,2023-07-21 13:54:45
902060,,46,-22.854247,-43.251837,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],29548.8,,2023-07-21 13:53:03
902061,,46,-22.854711,-43.252104,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28945.7,,2023-07-21 14:00:08
902062,,46,-23.001038,-43.367673,,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31889.5,,2023-07-21 14:36:56
902063,,46,-22.973617,-43.363821,,40.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32471.9,141.0,2023-07-21 14:37:06
902064,,46,-22.839853,-43.240068,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],0.0,,2023-07-21 09:11:44
902065,,41,-23.008378,-43.4406,,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34273.3,,2023-07-21 13:53:28
